ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-09-24 09:31:00+00:00,33,1,294973,6727.0,6727.5,6726.5,6726.75,184,ESZ5
2025-09-24 09:32:00+00:00,33,1,294973,6726.75,6726.75,6726.0,6726.25,95,ESZ5
2025-09-24 09:33:00+00:00,33,1,294973,6726.25,6726.25,6725.75,6726.0,93,ESZ5
2025-09-24 09:34:00+00:00,33,1,294973,6726.0,6726.0,6725.5,6725.5,45,ESZ5
2025-09-24 09:35:00+00:00,33,1,294973,6725.5,6726.25,6725.5,6726.25,80,ESZ5
2025-09-24 09:36:00+00:00,33,1,294973,6726.5,6726.75,6726.5,6726.5,84,ESZ5
2025-09-24 09:37:00+00:00,33,1,294973,6726.5,6726.75,6725.75,6725.75,96,ESZ5
2025-09-24 09:38:00+00:00,33,1,294973,6725.5,6726.0,6725.5,6725.5,55,ESZ5
2025-09-24 09:39:00+00:00,33,1,294973,6725.75,6725.75,6725.25,6725.25,94,ESZ5
2025-09-24 09:40:00+00:00,33,1,294973,6725.25,6725.25,6724.75,6725.0,143,ESZ5
2025-09-24 09:41:00+00:00,33,1,294973,6725.0,6725.25,6724.75,6724.75,114,ESZ5
2025-09-24 09:42:00+00:00,33,1,294973,6725.0,6725.5,6725.0,6725.25,149,ESZ5
2025-09-24 09:43:00+00:00,33,1,294973,6725.25,6725.25,6725.0,6725.0,61,ESZ5
2025-09-24 09:44:00+00:00,33,1,294973,6724.75,6724.75,6724.25,6724.25,172,ESZ5
2025-09-24 09:45:00+00:00,33,1,294973,6724.5,6724.5,6724.5,6724.5,68,ESZ5
2025-09-24 09:46:00+00:00,33,1,294973,6724.5,6724.5,6724.25,6724.5,71,ESZ5
2025-09-24 09:47:00+00:00,33,1,294973,6724.5,6725.0,6724.5,6724.75,104,ESZ5
2025-09-24 09:48:00+00:00,33,1,294973,6725.0,6725.25,6724.75,6725.0,111,ESZ5
2025-09-24 09:49:00+00:00,33,1,294973,6725.25,6725.5,6725.25,6725.25,64,ESZ5
2025-09-24 09:50:00+00:00,33,1,294973,6725.5,6725.75,6725.5,6725.75,38,ESZ5
2025-09-24 09:51:00+00:00,33,1,294973,6726.0,6726.25,6725.5,6726.25,84,ESZ5
2025-09-24 09:52:00+00:00,33,1,294973,6726.25,6726.75,6726.0,6726.5,162,ESZ5
2025-09-24 09:53:00+00:00,33,1,294973,6726.5,6726.5,6726.25,6726.25,81,ESZ5
2025-09-24 09:54:00+00:00,33,1,294973,6726.25,6726.25,6725.75,6725.75,147,ESZ5
2025-09-24 09:55:00+00:00,33,1,294973,6725.75,6725.75,6725.25,6725.75,64,ESZ5
2025-09-24 09:56:00+00:00,33,1,294973,6725.75,6726.0,6725.5,6725.75,102,ESZ5
2025-09-24 09:57:00+00:00,33,1,294973,6725.5,6725.75,6725.5,6725.5,61,ESZ5
2025-09-24 09:58:00+00:00,33,1,294973,6725.75,6726.0,6725.5,6725.75,75,ESZ5
2025-09-24 09:59:00+00:00,33,1,294973,6725.75,6726.25,6725.75,6725.75,158,ESZ5
2025-09-24 10:00:00+00:00,33,1,294973,6726.0,6726.0,6725.0,6725.25,167,ESZ5
2025-09-24 10:01:00+00:00,33,1,294973,6725.5,6725.5,6725.25,6725.5,84,ESZ5
2025-09-24 10:02:00+00:00,33,1,294973,6725.5,6726.75,6725.25,6725.5,205,ESZ5
2025-09-24 10:03:00+00:00,33,1,294973,6725.75,6725.75,6725.5,6725.75,138,ESZ5
2025-09-24 10:04:00+00:00,33,1,294973,6725.75,6725.75,6725.5,6725.5,48,ESZ5
2025-09-24 10:05:00+00:00,33,1,294973,6725.5,6725.5,6725.25,6725.25,124,ESZ5
2025-09-24 10:06:00+00:00,33,1,294973,6725.5,6725.75,6725.25,6725.5,138,ESZ5
2025-09-24 10:07:00+00:00,33,1,294973,6725.75,6725.75,6725.75,6725.75,38,ESZ5
2025-09-24 10:08:00+00:00,33,1,294973,6725.75,6726.0,6725.75,6725.75,11,ESZ5
2025-09-24 10:09:00+00:00,33,1,294973,6725.75,6726.0,6725.5,6725.5,104,ESZ5
2025-09-24 10:10:00+00:00,33,1,294973,6725.25,6725.75,6725.25,6725.75,111,ESZ5
2025-09-24 10:11:00+00:00,33,1,294973,6725.75,6726.0,6725.75,6726.0,44,ESZ5
2025-09-24 10:12:00+00:00,33,1,294973,6726.0,6726.25,6725.75,6726.25,85,ESZ5
2025-09-24 10:13:00+00:00,33,1,294973,6726.25,6726.25,6725.75,6725.75,112,ESZ5
2025-09-24 10:14:00+00:00,33,1,294973,6725.5,6725.5,6725.25,6725.5,78,ESZ5
2025-09-24 10:15:00+00:00,33,1,294973,6725.5,6726.5,6725.5,6726.25,178,ESZ5
2025-09-24 10:16:00+00:00,33,1,294973,6726.5,6726.75,6726.5,6726.5,93,ESZ5
2025-09-24 10:17:00+00:00,33,1,294973,6726.25,6726.75,6726.25,6726.5,59,ESZ5
2025-09-24 10:18:00+00:00,33,1,294973,6726.25,6726.25,6726.0,6726.0,45,ESZ5
2025-09-24 10:19:00+00:00,33,1,294973,6726.25,6726.5,6726.0,6726.5,78,ESZ5
2025-09-24 10:20:00+00:00,33,1,294973,6726.5,6726.5,6726.0,6726.0,48,ESZ5
2025-09-24 10:21:00+00:00,33,1,294973,6726.0,6726.0,6725.75,6725.75,48,ESZ5
2025-09-24 10:22:00+00:00,33,1,294973,6725.75,6725.75,6724.5,6724.75,237,ESZ5
2025-09-24 10:23:00+00:00,33,1,294973,6724.75,6724.75,6724.25,6724.5,266,ESZ5
2025-09-24 10:24:00+00:00,33,1,294973,6724.75,6725.0,6724.5,6725.0,206,ESZ5
2025-09-24 10:25:00+00:00,33,1,294973,6724.75,6724.75,6723.0,6723.0,241,ESZ5
2025-09-24 10:26:00+00:00,33,1,294973,6722.75,6723.0,6722.5,6722.75,154,ESZ5
2025-09-24 10:27:00+00:00,33,1,294973,6722.75,6723.25,6722.75,6723.0,37,ESZ5
2025-09-24 10:28:00+00:00,33,1,294973,6723.0,6723.5,6722.75,6722.75,131,ESZ5
2025-09-24 10:29:00+00:00,33,1,294973,6723.0,6723.25,6722.25,6722.5,95,ESZ5
2025-09-24 10:30:00+00:00,33,1,294973,6722.5,6723.75,6722.5,6723.75,117,ESZ5
2025-09-24 10:31:00+00:00,33,1,294973,6723.75,6724.25,6723.75,6723.75,108,ESZ5
2025-09-24 10:32:00+00:00,33,1,294973,6723.75,6723.75,6723.5,6723.5,112,ESZ5
2025-09-24 10:33:00+00:00,33,1,294973,6723.75,6724.0,6723.5,6723.5,56,ESZ5
2025-09-24 10:34:00+00:00,33,1,294973,6723.25,6723.5,6723.25,6723.5,82,ESZ5
2025-09-24 10:35:00+00:00,33,1,294973,6723.5,6724.0,6723.5,6724.0,117,ESZ5
2025-09-24 10:36:00+00:00,33,1,294973,6723.75,6724.0,6723.5,6723.5,111,ESZ5
2025-09-24 10:37:00+00:00,33,1,294973,6723.25,6723.5,6723.25,6723.25,85,ESZ5
2025-09-24 10:38:00+00:00,33,1,294973,6723.0,6723.5,6723.0,6723.0,77,ESZ5
2025-09-24 10:39:00+00:00,33,1,294973,6722.75,6723.25,6722.75,6723.25,65,ESZ5
2025-09-24 10:40:00+00:00,33,1,294973,6723.25,6723.25,6722.75,6723.0,98,ESZ5
2025-09-24 10:41:00+00:00,33,1,294973,6722.75,6722.75,6721.5,6722.25,177,ESZ5
2025-09-24 10:42:00+00:00,33,1,294973,6722.25,6722.25,6721.75,6722.25,95,ESZ5
2025-09-24 10:43:00+00:00,33,1,294973,6722.25,6723.0,6722.25,6722.75,141,ESZ5
2025-09-24 10:44:00+00:00,33,1,294973,6722.75,6723.25,6722.75,6723.25,45,ESZ5
2025-09-24 10:45:00+00:00,33,1,294973,6723.25,6724.0,6723.25,6723.75,141,ESZ5
2025-09-24 10:46:00+00:00,33,1,294973,6723.75,6724.5,6723.75,6723.75,201,ESZ5
2025-09-24 10:47:00+00:00,33,1,294973,6723.75,6723.75,6723.25,6723.5,81,ESZ5
2025-09-24 10:48:00+00:00,33,1,294973,6723.5,6724.0,6723.25,6724.0,123,ESZ5
2025-09-24 10:49:00+00:00,33,1,294973,6724.25,6724.25,6723.75,6723.75,74,ESZ5
2025-09-24 10:50:00+00:00,33,1,294973,6724.0,6724.25,6723.75,6723.75,79,ESZ5
2025-09-24 10:51:00+00:00,33,1,294973,6724.0,6724.75,6723.25,6724.5,246,ESZ5
2025-09-24 10:52:00+00:00,33,1,294973,6724.5,6725.75,6724.5,6725.25,218,ESZ5
2025-09-24 10:53:00+00:00,33,1,294973,6725.5,6726.0,6725.0,6725.75,210,ESZ5
2025-09-24 10:54:00+00:00,33,1,294973,6726.0,6726.0,6725.0,6725.0,135,ESZ5
2025-09-24 10:55:00+00:00,33,1,294973,6725.0,6725.25,6724.75,6725.25,89,ESZ5
2025-09-24 10:56:00+00:00,33,1,294973,6725.5,6725.75,6724.75,6725.25,213,ESZ5
2025-09-24 10:57:00+00:00,33,1,294973,6725.5,6725.75,6725.5,6725.75,54,ESZ5
2025-09-24 10:58:00+00:00,33,1,294973,6725.5,6725.5,6725.5,6725.5,69,ESZ5
2025-09-24 10:59:00+00:00,33,1,294973,6725.75,6725.75,6725.5,6725.5,66,ESZ5
2025-09-24 11:00:00+00:00,33,1,294973,6725.5,6725.5,6724.75,6725.0,273,ESZ5
2025-09-24 11:01:00+00:00,33,1,294973,6725.0,6726.0,6725.0,6725.75,234,ESZ5
2025-09-24 11:02:00+00:00,33,1,294973,6725.75,6726.0,6725.5,6725.75,97,ESZ5
2025-09-24 11:03:00+00:00,33,1,294973,6726.0,6726.5,6726.0,6726.25,56,ESZ5
2025-09-24 11:04:00+00:00,33,1,294973,6726.5,6726.5,6726.0,6726.25,103,ESZ5
2025-09-24 11:05:00+00:00,33,1,294973,6726.25,6726.25,6725.75,6726.25,109,ESZ5
2025-09-24 11:06:00+00:00,33,1,294973,6726.25,6727.0,6726.0,6726.75,84,ESZ5
2025-09-24 11:07:00+00:00,33,1,294973,6726.75,6727.0,6726.75,6727.0,129,ESZ5
2025-09-24 11:08:00+00:00,33,1,294973,6727.0,6727.25,6726.75,6726.75,80,ESZ5
2025-09-24 11:09:00+00:00,33,1,294973,6726.75,6727.25,6726.75,6726.75,184,ESZ5
2025-09-24 11:10:00+00:00,33,1,294973,6727.0,6728.0,6727.0,6727.25,163,ESZ5
2025-09-24 11:11:00+00:00,33,1,294973,6727.25,6727.5,6727.0,6727.25,83,ESZ5
2025-09-24 11:12:00+00:00,33,1,294973,6727.0,6727.75,6727.0,6727.25,191,ESZ5
2025-09-24 11:13:00+00:00,33,1,294973,6727.25,6728.0,6727.25,6727.75,86,ESZ5
2025-09-24 11:14:00+00:00,33,1,294973,6727.75,6728.25,6727.5,6728.25,136,ESZ5
2025-09-24 11:15:00+00:00,33,1,294973,6728.25,6728.25,6727.5,6727.75,256,ESZ5
2025-09-24 11:16:00+00:00,33,1,294973,6727.75,6728.0,6727.5,6727.75,119,ESZ5
2025-09-24 11:17:00+00:00,33,1,294973,6727.75,6728.25,6727.75,6728.25,130,ESZ5
2025-09-24 11:18:00+00:00,33,1,294973,6728.0,6728.25,6727.75,6728.25,164,ESZ5
2025-09-24 11:19:00+00:00,33,1,294973,6728.0,6728.0,6727.75,6727.75,82,ESZ5
2025-09-24 11:20:00+00:00,33,1,294973,6727.75,6727.75,6727.5,6727.75,96,ESZ5
2025-09-24 11:21:00+00:00,33,1,294973,6727.5,6727.75,6727.0,6727.25,197,ESZ5
2025-09-24 11:22:00+00:00,33,1,294973,6727.25,6727.5,6727.25,6727.5,86,ESZ5
2025-09-24 11:23:00+00:00,33,1,294973,6727.25,6727.75,6727.0,6727.0,93,ESZ5
2025-09-24 11:24:00+00:00,33,1,294973,6727.0,6727.5,6726.75,6727.25,86,ESZ5
2025-09-24 11:25:00+00:00,33,1,294973,6727.5,6727.5,6727.0,6727.0,136,ESZ5
2025-09-24 11:26:00+00:00,33,1,294973,6727.0,6727.5,6726.75,6727.5,145,ESZ5
2025-09-24 11:27:00+00:00,33,1,294973,6727.5,6727.5,6727.0,6727.25,63,ESZ5
2025-09-24 11:28:00+00:00,33,1,294973,6727.0,6727.25,6727.0,6727.25,88,ESZ5
2025-09-24 11:29:00+00:00,33,1,294973,6727.0,6727.0,6726.5,6726.5,219,ESZ5
2025-09-24 11:30:00+00:00,33,1,294973,6726.5,6727.0,6726.5,6726.75,139,ESZ5
2025-09-24 11:31:00+00:00,33,1,294973,6726.75,6727.25,6726.75,6727.0,140,ESZ5
2025-09-24 11:32:00+00:00,33,1,294973,6726.75,6727.0,6726.5,6727.0,116,ESZ5
2025-09-24 11:33:00+00:00,33,1,294973,6727.25,6727.75,6727.25,6727.75,98,ESZ5
2025-09-24 11:34:00+00:00,33,1,294973,6727.75,6728.75,6727.75,6728.25,349,ESZ5
2025-09-24 11:35:00+00:00,33,1,294973,6728.25,6728.5,6728.0,6728.25,92,ESZ5
2025-09-24 11:36:00+00:00,33,1,294973,6728.5,6728.5,6727.5,6727.5,96,ESZ5
2025-09-24 11:37:00+00:00,33,1,294973,6727.5,6727.5,6727.0,6727.0,189,ESZ5
2025-09-24 11:38:00+00:00,33,1,294973,6727.0,6727.0,6725.75,6725.75,354,ESZ5
2025-09-24 11:39:00+00:00,33,1,294973,6726.0,6726.0,6725.5,6725.75,218,ESZ5
2025-09-24 11:40:00+00:00,33,1,294973,6725.75,6726.0,6724.75,6725.0,375,ESZ5
2025-09-24 11:41:00+00:00,33,1,294973,6725.0,6725.0,6723.25,6723.5,235,ESZ5
2025-09-24 11:42:00+00:00,33,1,294973,6723.5,6723.75,6722.75,6723.25,223,ESZ5
2025-09-24 11:43:00+00:00,33,1,294973,6723.25,6723.25,6722.5,6722.75,208,ESZ5
2025-09-24 11:44:00+00:00,33,1,294973,6722.5,6723.75,6722.5,6723.5,181,ESZ5
2025-09-24 11:45:00+00:00,33,1,294973,6723.25,6723.5,6722.75,6723.25,130,ESZ5
2025-09-24 11:46:00+00:00,33,1,294973,6723.25,6723.25,6722.5,6722.75,127,ESZ5
2025-09-24 11:47:00+00:00,33,1,294973,6723.0,6724.25,6723.0,6723.5,380,ESZ5
2025-09-24 11:48:00+00:00,33,1,294973,6723.75,6724.25,6723.75,6724.25,43,ESZ5
2025-09-24 11:49:00+00:00,33,1,294973,6724.0,6724.5,6724.0,6724.5,98,ESZ5
2025-09-24 11:50:00+00:00,33,1,294973,6724.25,6724.5,6724.0,6724.25,108,ESZ5
2025-09-24 11:51:00+00:00,33,1,294973,6724.0,6725.0,6724.0,6724.75,155,ESZ5
2025-09-24 11:52:00+00:00,33,1,294973,6724.75,6724.75,6723.5,6723.5,211,ESZ5
2025-09-24 11:53:00+00:00,33,1,294973,6723.5,6723.75,6723.25,6723.25,179,ESZ5
2025-09-24 11:54:00+00:00,33,1,294973,6723.5,6724.25,6723.5,6724.25,65,ESZ5
2025-09-24 11:55:00+00:00,33,1,294973,6724.25,6724.5,6724.0,6724.5,171,ESZ5
2025-09-24 11:56:00+00:00,33,1,294973,6724.5,6725.75,6724.5,6725.75,221,ESZ5
2025-09-24 11:57:00+00:00,33,1,294973,6725.75,6726.5,6725.75,6726.25,163,ESZ5
2025-09-24 11:58:00+00:00,33,1,294973,6726.25,6726.75,6726.25,6726.75,174,ESZ5
2025-09-24 11:59:00+00:00,33,1,294973,6726.75,6727.0,6725.5,6725.75,241,ESZ5
2025-09-24 12:00:00+00:00,33,1,294973,6725.5,6726.5,6725.25,6726.0,232,ESZ5
2025-09-24 12:01:00+00:00,33,1,294973,6726.0,6726.25,6725.75,6725.75,158,ESZ5
2025-09-24 12:02:00+00:00,33,1,294973,6725.5,6725.5,6725.25,6725.5,86,ESZ5
2025-09-24 12:03:00+00:00,33,1,294973,6725.25,6726.0,6725.25,6725.75,179,ESZ5
2025-09-24 12:04:00+00:00,33,1,294973,6725.75,6726.25,6725.5,6726.0,130,ESZ5
2025-09-24 12:05:00+00:00,33,1,294973,6726.0,6727.0,6726.0,6726.75,175,ESZ5
2025-09-24 12:06:00+00:00,33,1,294973,6726.5,6727.25,6726.25,6727.25,185,ESZ5
2025-09-24 12:07:00+00:00,33,1,294973,6727.5,6727.5,6727.0,6727.25,114,ESZ5
2025-09-24 12:08:00+00:00,33,1,294973,6727.0,6727.5,6726.75,6727.25,147,ESZ5
2025-09-24 12:09:00+00:00,33,1,294973,6727.25,6727.25,6726.75,6726.75,125,ESZ5
2025-09-24 12:10:00+00:00,33,1,294973,6726.75,6727.25,6726.75,6727.0,103,ESZ5
2025-09-24 12:11:00+00:00,33,1,294973,6727.25,6727.25,6726.25,6726.75,170,ESZ5
2025-09-24 12:12:00+00:00,33,1,294973,6726.75,6727.25,6726.75,6726.75,131,ESZ5
2025-09-24 12:13:00+00:00,33,1,294973,6727.0,6727.25,6726.75,6727.25,131,ESZ5
2025-09-24 12:14:00+00:00,33,1,294973,6727.0,6727.0,6726.5,6727.0,170,ESZ5
2025-09-24 12:15:00+00:00,33,1,294973,6727.0,6727.0,6726.0,6726.25,114,ESZ5
2025-09-24 12:16:00+00:00,33,1,294973,6726.25,6726.25,6725.0,6725.25,307,ESZ5
2025-09-24 12:17:00+00:00,33,1,294973,6725.0,6725.0,6723.75,6724.25,267,ESZ5
2025-09-24 12:18:00+00:00,33,1,294973,6724.25,6725.25,6724.25,6724.25,183,ESZ5
2025-09-24 12:19:00+00:00,33,1,294973,6724.5,6724.5,6724.0,6724.0,120,ESZ5
2025-09-24 12:20:00+00:00,33,1,294973,6723.75,6724.0,6723.5,6724.0,354,ESZ5
2025-09-24 12:21:00+00:00,33,1,294973,6724.0,6725.0,6723.75,6724.25,230,ESZ5
2025-09-24 12:22:00+00:00,33,1,294973,6724.25,6725.0,6724.0,6725.0,232,ESZ5
2025-09-24 12:23:00+00:00,33,1,294973,6725.0,6725.25,6724.25,6725.25,238,ESZ5
2025-09-24 12:24:00+00:00,33,1,294973,6725.0,6725.5,6725.0,6725.25,181,ESZ5
2025-09-24 12:25:00+00:00,33,1,294973,6725.25,6725.5,6725.0,6725.25,88,ESZ5
2025-09-24 12:26:00+00:00,33,1,294973,6725.25,6725.75,6725.0,6725.0,94,ESZ5
2025-09-24 12:27:00+00:00,33,1,294973,6725.0,6725.25,6724.5,6724.75,139,ESZ5
2025-09-24 12:28:00+00:00,33,1,294973,6725.0,6725.5,6725.0,6725.25,130,ESZ5
2025-09-24 12:29:00+00:00,33,1,294973,6725.25,6725.25,6725.0,6725.0,157,ESZ5
2025-09-24 12:30:00+00:00,33,1,294973,6725.0,6726.0,6725.0,6725.75,364,ESZ5
2025-09-24 12:31:00+00:00,33,1,294973,6725.5,6725.5,6724.25,6725.0,231,ESZ5
2025-09-24 12:32:00+00:00,33,1,294973,6725.0,6725.25,6724.0,6724.5,332,ESZ5
2025-09-24 12:33:00+00:00,33,1,294973,6724.5,6724.75,6724.25,6724.5,169,ESZ5
2025-09-24 12:34:00+00:00,33,1,294973,6724.75,6725.0,6724.5,6725.0,99,ESZ5
2025-09-24 12:35:00+00:00,33,1,294973,6724.75,6725.0,6724.75,6725.0,103,ESZ5
2025-09-24 12:36:00+00:00,33,1,294973,6725.0,6725.5,6725.0,6725.25,121,ESZ5
2025-09-24 12:37:00+00:00,33,1,294973,6725.25,6725.75,6724.5,6724.75,137,ESZ5
2025-09-24 12:38:00+00:00,33,1,294973,6724.75,6724.75,6724.25,6724.5,97,ESZ5
2025-09-24 12:39:00+00:00,33,1,294973,6724.25,6725.75,6724.0,6725.25,759,ESZ5
2025-09-24 12:40:00+00:00,33,1,294973,6725.0,6725.5,6725.0,6725.5,110,ESZ5
2025-09-24 12:41:00+00:00,33,1,294973,6725.25,6725.25,6724.0,6724.0,366,ESZ5
2025-09-24 12:42:00+00:00,33,1,294973,6724.0,6724.75,6724.0,6724.75,164,ESZ5
2025-09-24 12:43:00+00:00,33,1,294973,6724.75,6725.5,6724.75,6724.75,196,ESZ5
2025-09-24 12:44:00+00:00,33,1,294973,6724.5,6724.75,6724.0,6724.25,286,ESZ5
2025-09-24 12:45:00+00:00,33,1,294973,6724.25,6724.75,6724.0,6724.25,237,ESZ5
2025-09-24 12:46:00+00:00,33,1,294973,6724.25,6725.0,6724.0,6725.0,154,ESZ5
2025-09-24 12:47:00+00:00,33,1,294973,6725.0,6725.25,6724.75,6724.75,256,ESZ5
2025-09-24 12:48:00+00:00,33,1,294973,6724.75,6725.0,6724.25,6724.75,224,ESZ5
2025-09-24 12:49:00+00:00,33,1,294973,6724.75,6725.0,6723.75,6724.0,167,ESZ5
2025-09-24 12:50:00+00:00,33,1,294973,6724.25,6724.25,6723.5,6724.25,205,ESZ5
2025-09-24 12:51:00+00:00,33,1,294973,6724.5,6724.5,6723.75,6724.5,81,ESZ5
2025-09-24 12:52:00+00:00,33,1,294973,6724.25,6724.75,6724.25,6724.25,119,ESZ5
2025-09-24 12:53:00+00:00,33,1,294973,6724.0,6724.25,6723.75,6724.25,122,ESZ5
2025-09-24 12:54:00+00:00,33,1,294973,6724.25,6724.5,6724.0,6724.0,140,ESZ5
2025-09-24 12:55:00+00:00,33,1,294973,6724.0,6725.25,6724.0,6725.0,124,ESZ5
2025-09-24 12:56:00+00:00,33,1,294973,6725.0,6726.0,6724.75,6725.5,1453,ESZ5
2025-09-24 12:57:00+00:00,33,1,294973,6725.5,6726.25,6724.75,6725.0,648,ESZ5
2025-09-24 12:58:00+00:00,33,1,294973,6725.0,6725.75,6725.0,6725.5,172,ESZ5
2025-09-24 12:59:00+00:00,33,1,294973,6725.75,6726.75,6725.75,6726.75,310,ESZ5
2025-09-24 13:00:00+00:00,33,1,294973,6726.75,6727.75,6726.25,6727.5,603,ESZ5
2025-09-24 13:01:00+00:00,33,1,294973,6727.5,6728.0,6726.0,6726.5,624,ESZ5
2025-09-24 13:02:00+00:00,33,1,294973,6726.5,6727.5,6726.25,6727.25,378,ESZ5
2025-09-24 13:03:00+00:00,33,1,294973,6727.5,6727.75,6727.0,6727.5,258,ESZ5
2025-09-24 13:04:00+00:00,33,1,294973,6727.75,6728.0,6727.25,6728.0,242,ESZ5
2025-09-24 13:05:00+00:00,33,1,294973,6727.75,6728.0,6727.75,6727.75,273,ESZ5
2025-09-24 13:06:00+00:00,33,1,294973,6728.0,6728.0,6726.0,6726.0,311,ESZ5
2025-09-24 13:07:00+00:00,33,1,294973,6726.25,6726.25,6725.25,6725.75,618,ESZ5
2025-09-24 13:08:00+00:00,33,1,294973,6725.75,6725.75,6724.75,6725.5,390,ESZ5
2025-09-24 13:09:00+00:00,33,1,294973,6725.25,6726.0,6725.0,6725.0,241,ESZ5
2025-09-24 13:10:00+00:00,33,1,294973,6725.0,6725.25,6724.5,6724.75,579,ESZ5
2025-09-24 13:11:00+00:00,33,1,294973,6724.75,6726.0,6724.75,6725.5,330,ESZ5
2025-09-24 13:12:00+00:00,33,1,294973,6725.5,6725.75,6724.5,6724.5,511,ESZ5
2025-09-24 13:13:00+00:00,33,1,294973,6724.5,6724.5,6723.5,6724.0,460,ESZ5
2025-09-24 13:14:00+00:00,33,1,294973,6724.0,6724.25,6723.5,6723.75,319,ESZ5
2025-09-24 13:15:00+00:00,33,1,294973,6723.5,6725.75,6723.25,6725.75,890,ESZ5
2025-09-24 13:16:00+00:00,33,1,294973,6725.5,6725.75,6725.0,6725.0,367,ESZ5
2025-09-24 13:17:00+00:00,33,1,294973,6725.0,6725.25,6725.0,6725.0,195,ESZ5
2025-09-24 13:18:00+00:00,33,1,294973,6725.0,6725.25,6725.0,6725.0,118,ESZ5
2025-09-24 13:19:00+00:00,33,1,294973,6725.0,6725.5,6724.75,6725.0,419,ESZ5
2025-09-24 13:20:00+00:00,33,1,294973,6724.75,6725.0,6724.5,6724.5,202,ESZ5
2025-09-24 13:21:00+00:00,33,1,294973,6724.75,6725.25,6724.25,6724.75,276,ESZ5
2025-09-24 13:22:00+00:00,33,1,294973,6725.0,6725.0,6724.75,6725.0,260,ESZ5
2025-09-24 13:23:00+00:00,33,1,294973,6725.0,6725.25,6724.75,6724.75,147,ESZ5
2025-09-24 13:24:00+00:00,33,1,294973,6725.0,6725.5,6724.75,6725.25,275,ESZ5
2025-09-24 13:25:00+00:00,33,1,294973,6725.25,6726.25,6724.5,6725.75,1181,ESZ5
2025-09-24 13:26:00+00:00,33,1,294973,6725.75,6726.75,6725.75,6726.5,499,ESZ5
2025-09-24 13:27:00+00:00,33,1,294973,6726.5,6727.25,6725.5,6726.5,998,ESZ5
2025-09-24 13:28:00+00:00,33,1,294973,6726.75,6728.0,6726.75,6727.75,811,ESZ5
2025-09-24 13:29:00+00:00,33,1,294973,6727.75,6728.0,6726.75,6727.0,1160,ESZ5
2025-09-24 13:30:00+00:00,33,1,294973,6727.25,6728.5,6723.0,6724.0,11572,ESZ5
2025-09-24 13:31:00+00:00,33,1,294973,6724.0,6725.5,6722.75,6723.75,5640,ESZ5
2025-09-24 13:32:00+00:00,33,1,294973,6724.0,6725.25,6722.75,6723.25,3391,ESZ5
2025-09-24 13:33:00+00:00,33,1,294973,6723.5,6724.0,6721.25,6721.25,3562,ESZ5
2025-09-24 13:34:00+00:00,33,1,294973,6721.0,6723.5,6719.75,6723.5,6420,ESZ5
2025-09-24 13:35:00+00:00,33,1,294973,6723.25,6723.75,6721.5,6722.0,3750,ESZ5
2025-09-24 13:36:00+00:00,33,1,294973,6722.25,6723.0,6721.0,6721.25,3254,ESZ5
2025-09-24 13:37:00+00:00,33,1,294973,6721.25,6721.5,6718.0,6718.25,4341,ESZ5
2025-09-24 13:38:00+00:00,33,1,294973,6718.25,6720.0,6717.5,6717.75,4132,ESZ5
2025-09-24 13:39:00+00:00,33,1,294973,6718.0,6720.25,6717.75,6718.25,4002,ESZ5
2025-09-24 13:40:00+00:00,33,1,294973,6718.5,6720.0,6717.5,6719.75,3899,ESZ5
2025-09-24 13:41:00+00:00,33,1,294973,6719.75,6720.0,6717.25,6717.5,3649,ESZ5
2025-09-24 13:42:00+00:00,33,1,294973,6717.5,6719.25,6717.5,6719.25,3035,ESZ5
2025-09-24 13:43:00+00:00,33,1,294973,6719.0,6720.75,6716.75,6717.5,6688,ESZ5
2025-09-24 13:44:00+00:00,33,1,294973,6717.5,6719.25,6717.25,6718.0,4166,ESZ5
2025-09-24 13:45:00+00:00,33,1,294973,6717.75,6718.0,6715.5,6716.0,4516,ESZ5
2025-09-24 13:46:00+00:00,33,1,294973,6716.0,6717.5,6716.0,6717.0,2781,ESZ5
2025-09-24 13:47:00+00:00,33,1,294973,6717.25,6718.25,6716.5,6717.0,2314,ESZ5
2025-09-24 13:48:00+00:00,33,1,294973,6716.75,6717.25,6715.5,6716.25,2885,ESZ5
2025-09-24 13:49:00+00:00,33,1,294973,6716.25,6716.5,6711.25,6711.25,9420,ESZ5
2025-09-24 13:50:00+00:00,33,1,294973,6711.5,6713.25,6709.75,6710.5,6212,ESZ5
2025-09-24 13:51:00+00:00,33,1,294973,6710.25,6711.25,6706.0,6707.0,7030,ESZ5
2025-09-24 13:52:00+00:00,33,1,294973,6707.0,6710.25,6706.75,6709.5,4701,ESZ5
2025-09-24 13:53:00+00:00,33,1,294973,6709.5,6711.0,6707.25,6709.75,4663,ESZ5
2025-09-24 13:54:00+00:00,33,1,294973,6709.5,6710.5,6708.5,6709.25,3490,ESZ5
2025-09-24 13:55:00+00:00,33,1,294973,6709.25,6712.25,6709.25,6710.5,3495,ESZ5
2025-09-24 13:56:00+00:00,33,1,294973,6710.25,6711.25,6709.25,6710.0,2902,ESZ5
2025-09-24 13:57:00+00:00,33,1,294973,6709.75,6711.25,6709.25,6710.75,2296,ESZ5
